frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
574, 0, 0.000, 0.98, 1, 0.37, 0.20, -0.09, 0.75, 3.10, 1.84, 0.56, 2.08, 3.22, 0.96, 0.49, 0.03, 0.49, 2.21, 1.84, 0.98, -0.36, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
575, 0, 0.000, 0.98, 1, 2.36, -1.07, -0.19, -1.01, 1.20, 3.09, -0.07, 2.48, 1.73, 2.16, -0.12, 2.08, 0.00, 0.79, 0.97, 2.71, -1.31, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
576, 0, 0.000, 0.98, 1, -1.34, -0.14, -0.70, 1.01, 2.65, 2.24, -0.12, 2.24, 3.47, 2.44, -0.99, -0.98, -0.93, 0.74, 2.32, 1.68, -0.54, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
577, 0, 0.000, 0.98, 1, 4.76, 4.75, -0.90, 1.94, 1.71, 2.44, -1.69, 0.79, 2.88, 2.31, -0.88, -0.12, -0.23, -0.45, 1.23, 1.85, 0.68, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
578, 0, 0.000, 0.98, 1, -0.96, -0.52, 0.16, 0.22, 2.21, 1.38, 2.03, 2.03, 2.37, 0.82, -0.22, 0.27, -0.35, 1.01, 0.22, -0.38, 0.35, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
579, 0, 0.000, 0.88, 1, 0.33, 0.26, 0.89, -0.16, 1.82, 0.72, 2.36, 1.68, 2.20, 1.69, 1.73, -0.37, 1.14, -1.70, 3.23, 1.31, 2.19, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
580, 0, 0.000, 0.98, 1, 1.87, 1.48, -0.58, 2.32, 1.37, 1.47, -0.78, 1.02, 1.34, 1.16, -0.33, -0.61, 0.77, 0.68, 1.42, 1.48, 0.08, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
581, 0, 0.000, 0.98, 1, -0.41, 0.29, -1.35, 1.15, 1.81, 0.42, -0.47, 1.53, 2.37, 1.81, -0.92, -1.34, 1.31, 1.29, 1.39, 1.49, -1.09, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
582, 0, 0.000, 0.98, 1, 3.02, 1.88, -0.65, 0.28, 0.99, 1.06, -0.12, 0.13, 0.59, -0.25, 1.49, 1.92, 3.23, 0.28, -1.20, 1.17, -0.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
583, 0, 0.000, 0.98, 1, -1.25, 0.50, -0.25, 0.59, 2.35, 2.14, 0.50, 2.07, 3.05, 0.70, -1.20, -0.46, -0.55, -0.08, 2.31, 0.37, 0.20, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
584, 0, 0.000, 0.92, 1, -1.22, -0.56, 0.78, 0.47, 0.90, 1.37, 0.51, 1.05, 0.86, 2.11, 0.42, 1.19, 0.30, 0.86, 0.40, 2.38, 0.37, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
585, 0, 0.000, 0.98, 1, 1.17, -0.36, 1.52, -0.81, 2.40, 4.22, 1.49, 2.31, 1.55, 0.87, 1.46, 3.28, 1.06, 1.04, -1.10, 1.00, 0.72, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
586, 0, 0.000, 0.98, 1, -0.43, 0.88, 0.26, 1.19, 0.50, 0.36, -0.33, 0.94, 2.60, -0.10, -0.41, -0.20, -0.25, 1.44, 2.33, 0.97, -0.64, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
587, 0, 0.000, 0.98, 1, 2.95, 2.91, -0.48, 2.36, 1.85, 2.00, -0.09, 2.19, 2.18, 2.00, 0.78, 0.09, 2.03, 0.75, 1.51, 2.62, -1.00, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
588, 0, 0.000, 0.82, 1, 0.54, 1.31, 0.56, 1.95, 0.96, -0.40, 0.22, 0.85, 1.41, 0.62, -1.06, 1.84, 0.15, 0.73, -0.64, 1.19, 1.77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
589, 0, 0.000, 0.98, 1, -1.69, -1.54, -0.05, -0.04, 0.87, 1.93, 0.61, 1.12, 0.78, 0.24, 0.11, 1.47, 1.87, 1.40, -1.79, 0.56, 0.43, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
590, 0, 0.000, 0.98, 1, 0.52, 2.44, 1.31, 1.40, 2.04, 2.29, 1.64, 0.84, 2.01, 1.92, -1.63, -0.13, 0.04, 0.93, -0.84, -0.60, 0.38, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
591, 0, 0.000, 0.82, 1, 1.19, 2.12, -0.35, 2.11, 2.65, 1.09, -0.46, 1.00, 2.97, 2.34, 0.10, 1.87, 3.31, 4.68, -4.12, -1.20, 0.85, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
592, 0, 0.000, 0.98, 1, 2.75, 2.46, -0.14, 2.12, 1.97, 0.34, 0.74, 2.47, 3.17, 3.00, 0.47, 2.14, -0.86, 0.45, 1.14, -0.02, -1.77, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
593, 0, 0.000, 0.98, 1, 2.87, 2.21, -0.50, 1.86, 0.03, 1.85, -0.21, 0.47, 0.52, 1.24, -0.15, 1.61, -0.11, 2.55, -1.00, 0.87, 2.38, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
594, 0, 0.000, 0.98, 1, 2.73, 4.03, 0.27, 1.48, 1.08, 1.70, 0.65, 0.87, 1.64, 1.15, -0.06, 0.72, -0.50, -1.00, -0.52, 1.66, -1.76, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
595, 0, 0.000, 0.88, 1, 0.50, -0.50, 0.79, 0.65, 2.78, 3.51, 0.13, 2.98, 2.10, 0.75, -0.17, 2.98, 0.20, 2.48, -1.71, 1.39, 0.03, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0
596, 0, 0.000, 0.98, 1, 0.19, 0.34, -0.47, -0.14, 1.18, 1.98, 1.32, 1.52, 2.85, 2.35, 0.90, 0.15, 1.45, -0.64, 0.24, 1.20, 1.13, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
597, 0, 0.000, 0.98, 1, -2.81, -1.25, -0.04, -0.60, 2.71, 2.14, 0.03, 1.27, 3.55, 2.51, -1.29, -0.25, -1.70, 1.56, 0.68, 0.72, 0.77, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
598, 0, 0.000, 0.98, 1, -0.16, -0.26, -0.30, -0.61, 2.66, 2.41, 0.89, 1.63, 2.83, 1.03, 0.90, 0.06, 1.44, -0.42, 1.86, 1.51, -0.68, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
599, 0, 0.000, 0.88, 1, -0.47, 0.55, 0.38, 1.28, 2.76, 3.08, 1.40, 2.24, 3.22, 3.11, -0.66, 1.57, -1.03, 1.56, 0.75, -0.73, 1.30, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
600, 0, 0.000, 0.98, 1, 0.55, -0.27, -1.31, -0.15, 0.44, 1.91, 2.26, -0.67, 0.70, 1.80, 1.24, 1.52, 1.87, 0.86, 0.10, 0.12, -0.76, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
601, 0, 0.000, 0.98, 1, 0.74, 1.32, -0.64, 2.04, 0.76, 0.73, -0.72, 1.52, 2.65, 0.89, -0.03, -0.34, 0.31, -0.24, 1.56, 1.19, 0.22, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
602, 0, 0.000, 0.98, 1, 0.15, 0.65, 0.15, 0.68, 2.06, 2.80, 0.12, 1.47, 2.95, 1.22, -0.55, 0.33, 0.36, 1.39, 0.45, 1.54, 0.18, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
603, 0, 0.000, 0.88, 1, -0.64, 0.10, -0.27, 0.91, 1.86, 1.31, -0.52, 0.41, 4.00, 0.91, -0.56, 2.46, 1.26, 2.53, 0.21, 2.10, -1.18, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
604, 0, 0.000, 0.98, 1, 4.95, 0.94, 0.41, 0.65, 1.26, 1.86, -1.12, 2.12, 1.58, 3.49, 3.36, 2.47, 2.71, -0.76, -1.12, 0.95, -1.17, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
605, 0, 0.000, 0.98, 1, 1.31, 1.19, -0.12, 0.01, 1.90, 0.78, 0.33, 1.38, 2.60, 0.62, 1.54, 0.11, 1.28, 0.05, 0.02, 0.34, 0.79, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
606, 0, 0.000, 0.98, 1, 0.49, 0.94, -0.08, 0.32, 2.12, 1.24, -0.53, 1.99, 3.56, 1.42, 0.30, 0.88, 0.03, 0.44, 1.51, 1.32, 0.38, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
607, 0, 0.000, 0.75, 1, 2.47, 1.50, 1.46, 0.49, 1.07, 1.42, 0.71, 1.20, 1.81, 0.17, 0.74, 2.62, 0.21, 0.86, 1.67, 0.60, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0
608, 0, 0.000, 0.98, 1, 0.95, 0.46, -0.91, -0.23, 1.05, 1.20, 0.37, 1.01, 1.59, 0.11, 1.97, 0.08, 1.26, -1.92, 1.75, 0.93, -0.01, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
609, 0, 0.000, 0.98, 1, -0.38, -0.34, -1.04, 1.25, 1.85, 1.37, -0.38, 2.43, 3.43, 1.30, -0.44, -0.64, -0.44, -0.18, 2.35, 0.30, 0.11, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
610, 0, 0.000, 0.98, 1, -0.06, -0.98, -1.78, 0.67, 0.91, 0.36, -0.52, 0.97, 2.73, 0.55, -1.10, 0.15, -0.25, -0.42, 2.11, 1.87, -0.19, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
611, 0, 0.000, 0.98, 1, 1.43, 0.63, -1.56, 0.21, 0.54, 1.75, -0.05, 1.80, 2.38, 1.51, 0.83, 2.93, 0.37, -0.10, 0.61, 0.13, -0.46, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
612, 0, 0.000, 0.98, 1, 3.19, 1.96, 1.01, -1.45, 0.75, 2.25, -0.57, 2.41, 1.37, 2.34, -0.32, 1.67, 1.00, -0.33, -0.66, 1.78, 2.08, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0
613, 0, 0.000, 0.98, 1, 0.62, 1.23, 0.13, 0.63, 1.98, -0.07, 1.28, 1.47, 2.50, 1.10, 0.64, 1.27, 0.04, 1.17, 2.80, 0.68, -0.37, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
614, 0, 0.000, 0.98, 1, 2.28, 2.93, -1.00, 1.47, -0.40, 0.49, -0.65, 0.28, 0.77, 0.09, -0.85, 0.70, -0.62, 0.35, 1.08, 1.62, 0.66, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
615, 0, 0.000, 0.98, 1, 1.64, 1.34, 1.05, 0.78, 1.99, 2.55, 0.55, 1.85, 1.42, 1.29, -0.50, 3.24, 2.64, 1.59, -0.68, 3.45, -0.64, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
616, 0, 0.000, 0.98, 1, -1.64, -0.98, -0.50, -0.48, 1.29, 1.59, 0.97, 1.51, 2.23, 0.16, 1.02, -0.19, 0.49, 0.44, 0.16, -0.35, 2.72, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
617, 0, 0.000, 0.98, 1, 1.44, 1.08, -1.47, 1.69, 0.99, 0.77, -1.00, 1.42, 2.05, 1.07, 0.73, 1.66, 0.57, 2.93, -1.79, 1.32, 0.15, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
618, 0, 0.000, 0.98, 1, 0.98, 0.22, 0.49, -0.35, 2.08, 2.84, 0.39, 1.05, 2.06, 1.05, 0.06, 0.69, 0.68, 0.25, 1.35, 0.59, -0.61, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
619, 0, 0.000, 0.88, 1, -3.62, -2.89, 0.00, 1.40, 3.39, 3.03, 3.10, 2.41, 2.17, 1.67, 0.66, 1.27, 1.11, 0.30, 1.03, 3.38, -0.20, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
620, 0, 0.000, 0.98, 1, -0.28, 0.11, -0.54, 0.62, 2.10, 1.79, 0.38, 1.83, 2.46, 1.54, -0.44, -0.70, 1.21, 0.30, 2.04, 1.29, 0.20, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
621, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
622, 0, 0.000, 0.85, 1, 0.30, 0.71, -0.85, 2.43, 0.99, -1.74, -0.31, 0.19, 1.58, 3.60, 0.39, 0.99, 1.06, 0.62, 0.95, 1.90, 0.85, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
623, 0, 0.000, 0.98, 1, 0.87, 1.08, -1.41, 2.49, 0.65, -0.19, -0.28, 0.13, 1.41, -0.63, -0.22, 0.32, 0.26, 1.25, 3.39, 4.23, -1.09, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
624, 0, 0.000, 0.98, 1, 1.66, 2.27, 0.51, -0.19, 1.87, 0.92, -0.13, 1.59, 2.85, 2.02, -0.41, -0.02, 0.21, 0.52, 1.38, 0.05, -0.06, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
625, 0, 0.000, 0.92, 1, 1.51, 1.66, -1.45, 2.30, -0.11, 0.45, -0.59, 0.38, 1.74, 0.60, 0.42, 0.94, -0.38, -0.77, 0.78, 1.74, -0.83, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
626, 0, 0.000, 0.98, 1, 0.34, -1.61, -1.78, -1.02, 1.48, 2.11, 0.93, 1.04, 2.79, -0.20, -0.47, 0.48, 0.43, -1.24, -0.11, 1.12, -1.93, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
627, 0, 0.000, 0.98, 1, 4.50, 2.41, 1.66, 1.05, 1.85, 4.37, 0.65, 2.85, 0.88, 0.31, -0.34, 1.30, 2.01, -1.07, 0.84, 3.47, 1.14, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
628, 0, 0.000, 0.88, 1, 0.21, 1.09, 0.35, 1.06, 1.65, 0.18, 1.01, 0.29, 1.28, 0.75, -0.27, 1.93, 0.80, 2.11, -1.30, 1.30, -0.30, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0
629, 0, 0.000, 0.98, 1, -0.03, 0.47, -0.64, 1.30, 0.11, 1.05, -1.18, 0.34, 1.23, 1.04, -1.29, 1.66, 0.61, 0.57, -1.66, 0.72, 0.43, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
630, 0, 0.000, 0.98, 1, 4.45, 3.64, 0.61, 1.90, -0.27, 1.15, -0.21, 0.93, 3.00, 1.00, -0.30, 0.98, 1.05, 0.12, 0.47, 0.73, -0.57, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
631, 0, 0.000, 0.98, 1, 0.64, -0.16, -0.13, 0.96, 0.12, -0.73, -0.16, 0.70, 2.01, 0.90, -0.55, -0.19, 0.34, 0.56, 1.31, 0.74, -0.84, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
632, 0, 0.000, 0.98, 1, 2.18, 2.13, -0.11, -0.44, 0.19, 0.81, 0.08, 1.30, 1.55, 0.34, -0.11, 1.27, 1.21, 2.56, -0.80, 0.87, -1.06, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0
633, 0, 0.000, 0.98, 1, -0.16, -1.88, 0.33, 0.06, 1.68, 1.82, 1.46, 0.51, 1.80, 1.51, 0.29, 0.04, 0.57, 1.37, 1.42, -0.13, 0.21, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
634, 0, 0.000, 0.92, 1, 0.37, -2.11, -0.92, -1.79, 1.90, 2.62, 0.60, 2.64, 2.36, 1.17, -0.20, 1.11, 1.61, 1.19, -0.77, 0.41, -0.01, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
635, 0, 0.000, 0.98, 1, 1.06, 2.86, 0.73, 0.02, 2.44, 1.27, 0.63, 2.09, 3.78, 2.02, -0.79, 0.22, -1.29, 1.96, 1.69, 1.50, -0.79, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
636, 0, 0.000, 0.98, 1, 0.09, -0.03, -0.82, 1.75, 2.36, 2.11, -0.15, 2.84, 2.20, 0.18, 0.63, 0.39, 2.66, 1.33, 1.73, 1.91, 0.15, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
637, 0, 0.000, 0.98, 1, 2.09, 0.86, -0.52, 0.26, 1.57, 1.87, 1.26, 1.39, 2.36, 2.22, -0.94, 0.16, 0.51, 0.11, 0.28, 1.68, 1.96, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
638, 0, 0.000, 0.98, 1, -1.68, -0.45, -0.48, -0.50, 2.53, 0.77, 0.33, 2.00, 3.13, 1.43, -0.86, -0.29, 1.44, 0.83, -0.81, 0.07, 1.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
639, 0, 0.000, 0.98, 1, -0.58, -0.23, -0.64, 0.59, 2.16, 2.00, 0.46, 1.82, 2.63, 1.49, 0.13, 2.04, 0.07, 2.63, -1.55, 1.24, -1.03, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0
640, 0, 0.000, 0.88, 1, 0.42, -0.97, 1.64, 0.85, 0.98, 0.37, 0.82, -0.54, 0.02, 2.45, 5.77, 3.39, -0.21, 4.15, -1.64, 2.26, 0.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
641, 0, 0.000, 0.98, 1, -0.94, 0.44, 0.28, 2.35, 1.05, 0.17, -0.92, 1.55, 2.39, 1.65, -1.37, -0.46, 0.34, 0.42, 0.85, 1.26, -0.77, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
642, 0, 0.000, 0.98, 1, 0.60, -0.31, -1.02, 0.85, 2.24, 0.87, 0.38, 1.49, 3.08, 1.80, 0.38, -0.24, -0.52, -0.63, 1.08, 1.65, 1.54, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
643, 0, 0.000, 0.98, 1, 0.95, 2.06, -0.26, -0.31, 1.26, 0.94, 0.63, -0.42, 1.30, 0.12, 0.23, 0.20, 0.59, 1.88, -0.29, 0.05, 0.07, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
644, 0, 0.000, 0.48, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
