frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
718,  0,  0.000,  0.02,  0, 0.00, 0.09, 0.66, 0.15, 0.00, 0.26, 0.15, 0.00, 0.00, 0.03, 0.00, 0.79, 0.00, 0.00, 0.23, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
719,  0,  0.000,  0.98,  1, 0.00, 0.09, 0.81, 0.15, 0.00, 0.59, 0.26, 0.00, 0.00, 0.03, 0.25, 1.30, 0.00, 0.22, 0.23, 1.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
720,  0,  0.000,  0.98,  1, 0.00, 0.09, 0.81, 0.15, 0.00, 0.59, 0.26, 0.00, 0.00, 0.03, 0.25, 1.30, 0.00, 0.22, 0.23, 1.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
721,  0,  0.000,  0.00,  0, 0.00, 0.00, 0.15, 0.00, 0.00, 0.33, 0.12, 0.00, 0.00, 0.00, 0.25, 0.52, 0.00, 0.22, 0.00, 0.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
722,  0,  0.000,  0.02,  0, 1.58, 0.88, 0.11, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
723,  0,  0.000,  0.98,  1, 1.58, 0.88, 0.11, 0.53, 0.00, 0.57, 0.00, 0.13, 0.00, 0.18, 0.25, 0.33, 0.28, 0.85, 0.17, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
724,  0,  0.000,  0.88,  1, 1.58, 0.88, 0.11, 0.53, 0.00, 0.57, 0.00, 0.13, 0.00, 0.18, 0.25, 0.33, 0.28, 0.85, 0.17, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
725,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.57, 0.00, 0.13, 0.00, 0.18, 0.25, 0.22, 0.28, 0.85, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
726,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
727,  0,  0.000,  0.55,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
728,  0,  0.000,  0.35,  0, 0.00, 0.00, 0.57, 0.58, 0.05, 0.32, 0.11, 0.00, 0.08, 0.00, 0.00, 0.26, 0.00, 0.00, 0.07, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
729,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.57, 0.58, 0.05, 0.32, 0.11, 0.00, 0.08, 0.00, 0.00, 0.26, 0.00, 0.00, 0.07, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
730,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.57, 0.58, 0.05, 0.32, 0.11, 0.00, 0.08, 0.00, 0.00, 0.26, 0.00, 0.00, 0.07, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
731,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
732,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
733,  0,  0.000,  0.02,  0, 0.46, 0.12, 0.00, 0.00, 0.00, 0.05, 0.00, 0.48, 0.16, 0.08, 0.26, 0.29, 0.41, 0.00, 0.45, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
734,  0,  0.000,  0.98,  1, 1.00, 0.82, 0.00, 0.00, 0.00, 0.05, 0.00, 0.48, 0.18, 0.24, 0.26, 0.29, 0.54, 0.00, 0.45, 0.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
735,  0,  0.000,  0.98,  1, 1.00, 0.82, 0.00, 0.00, 0.00, 0.05, 0.00, 0.48, 0.18, 0.24, 0.26, 0.29, 0.54, 0.00, 0.45, 0.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
736,  0,  0.000,  0.02,  0, 0.54, 0.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.16, 0.00, 0.00, 0.13, 0.00, 0.00, 0.78, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
737,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.60, 0.00, 0.15, 0.51, 0.00, 0.10, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
738,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.60, 0.00, 0.15, 0.51, 0.00, 0.10, 0.02, 0.01, 0.01, 0.16, 0.35, 0.00, 0.36, 0.89, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
739,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.60, 0.00, 0.15, 0.51, 0.00, 0.10, 0.02, 0.01, 0.01, 0.16, 0.35, 0.00, 0.36, 0.89, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
740,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.01, 0.16, 0.35, 0.00, 0.36, 0.84, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
741,  0,  0.000,  0.00,  0, 1.12, 0.56, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.34, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
742,  0,  0.000,  0.98,  1, 1.12, 0.56, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.34, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
743,  0,  0.000,  0.02,  0, 1.12, 0.56, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.34, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
744,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.31, 0.00, 0.31, 0.56, 0.00, 0.38, 0.50, 0.69, 0.00, 0.26, 0.27, 0.00, 0.33, 0.39, 0.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
745,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.31, 0.00, 0.31, 0.70, 0.00, 0.83, 0.51, 0.69, 0.81, 1.03, 0.31, 0.00, 1.12, 1.00, 1.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
746,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.79, 0.12, 0.31, 1.11, 0.15, 1.04, 0.51, 0.69, 0.84, 1.35, 0.31, 0.30, 1.57, 1.41, 1.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
747,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.48, 0.12, 0.00, 0.56, 0.15, 0.66, 0.01, 0.00, 0.84, 1.10, 0.04, 0.30, 1.24, 1.01, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
748,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.48, 0.12, 0.00, 0.41, 0.15, 0.21, 0.00, 0.00, 0.04, 0.33, 0.00, 0.30, 0.45, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
749,  0,  0.000,  0.02,  0, 0.00, 0.00, 1.67, 0.00, 0.00, 1.16, 0.76, 0.00, 0.00, 0.00, 0.00, 0.35, 0.37, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
750,  0,  0.000,  0.82,  1, 0.00, 0.00, 1.67, 0.00, 0.00, 1.16, 0.76, 0.00, 0.00, 0.00, 0.00, 0.35, 0.37, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
751,  0,  0.000,  0.02,  0, 0.00, 0.00, 1.67, 0.00, 0.00, 1.16, 0.76, 0.00, 0.00, 0.00, 0.00, 0.35, 0.37, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
752,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.15, 0.09, 0.00, 0.42, 0.32, 0.38, 0.00, 0.00, 0.00, 0.43, 0.47, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
753,  0,  0.000,  0.98,  1, 0.36, 0.07, 0.19, 0.00, 0.15, 0.09, 0.15, 0.42, 0.32, 0.38, 0.16, 1.22, 0.00, 0.43, 0.67, 0.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
754,  0,  0.000,  0.98,  1, 0.68, 0.42, 0.28, 0.00, 0.28, 0.12, 0.24, 0.66, 0.36, 0.54, 0.16, 1.72, 0.00, 0.43, 0.97, 1.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
755,  0,  0.000,  0.98,  1, 0.68, 0.42, 0.28, 0.00, 0.14, 0.03, 0.24, 0.24, 0.04, 0.16, 0.16, 1.72, 0.00, 0.00, 0.50, 0.93, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
756,  0,  0.000,  0.00,  0, 0.32, 0.35, 0.10, 0.00, 0.14, 0.03, 0.09, 0.24, 0.04, 0.16, 0.00, 0.50, 0.00, 0.00, 0.30, 0.36, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
757,  0,  0.000,  0.02,  0, 0.00, 0.04, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.28, 0.00, 0.00, 0.79, 0.44, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
758,  0,  0.000,  0.88,  1, 0.00, 0.04, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.28, 0.00, 0.00, 0.79, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
759,  0,  0.000,  0.62,  0, 0.00, 0.04, 0.00, 0.52, 0.00, 0.00, 0.09, 0.01, 0.08, 0.43, 0.41, 0.66, 0.36, 0.00, 2.11, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
760,  0,  0.000,  0.98,  1, 0.05, 0.05, 0.02, 0.03, 0.00, 1.04, 0.13, 0.01, 0.08, 0.43, 0.43, 0.87, 0.75, 0.00, 1.58, 0.02, 0.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
761,  0,  0.000,  0.88,  1, 0.19, 0.05, 0.31, 0.03, 0.00, 1.04, 0.13, 0.01, 0.11, 0.43, 0.43, 1.15, 0.75, 0.00, 1.58, 0.61, 0.91, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
762,  0,  0.000,  0.98,  1, 0.35, 0.05, 0.31, 0.03, 0.11, 1.18, 0.20, 0.14, 0.03, 0.01, 0.09, 1.01, 0.45, 0.00, 0.75, 0.94, 0.91, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
763,  0,  0.000,  0.88,  1, 0.44, 0.00, 0.29, 0.00, 0.17, 0.88, 0.15, 0.27, 0.03, 0.01, 0.28, 0.79, 0.28, 0.00, 0.72, 1.10, 0.47, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
764,  0,  0.000,  0.92,  1, 1.23, 0.10, 0.25, 0.00, 0.17, 1.51, 0.15, 0.27, 0.00, 0.01, 0.48, 0.51, 0.55, 0.00, 1.67, 0.71, 0.54, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
765,  0,  0.000,  0.98,  1, 1.08, 0.10, 0.66, 0.00, 0.26, 1.37, 0.00, 0.15, 0.00, 0.00, 0.87, 0.27, 1.65, 0.10, 1.46, 0.38, 0.62, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
766,  0,  0.000,  0.88,  1, 1.05, 0.10, 0.66, 0.00, 0.20, 0.64, 0.00, 0.02, 0.04, 0.00, 0.66, 0.05, 1.96, 0.10, 2.19, 0.30, 0.44, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
767,  0,  0.000,  0.85,  1, 0.11, 0.00, 0.49, 0.00, 0.20, 0.39, 0.20, 0.02, 0.04, 0.00, 0.67, 0.94, 1.70, 0.69, 1.23, 0.49, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
768,  0,  0.000,  0.92,  1, 0.36, 0.00, 0.16, 0.00, 0.00, 0.93, 0.20, 0.00, 0.04, 0.00, 0.20, 1.42, 0.53, 0.81, 1.79, 1.08, 1.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
769,  0,  0.000,  0.98,  1, 0.80, 0.00, 0.61, 0.00, 0.00, 0.93, 0.20, 0.00, 0.00, 0.09, 0.20, 1.37, 0.33, 0.81, 0.82, 0.99, 0.97, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
770,  0,  0.000,  0.98,  1, 0.80, 0.00, 0.53, 0.00, 0.00, 0.53, 0.00, 0.00, 0.00, 0.09, 0.00, 0.48, 0.33, 0.22, 0.82, 0.59, 0.95, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
771,  0,  0.000,  0.02,  0, 0.55, 0.00, 1.00, 0.00, 0.00, 0.92, 0.34, 0.00, 0.00, 0.09, 0.40, 0.38, 0.33, 0.00, 0.40, 0.60, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
772,  0,  0.000,  0.98,  1, 0.28, 0.00, 0.74, 0.00, 0.00, 1.08, 0.34, 0.00, 0.00, 0.00, 0.61, 0.50, 0.00, 0.00, 0.58, 1.23, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
773,  0,  0.000,  0.98,  1, 0.28, 0.00, 0.74, 0.00, 0.00, 1.08, 0.34, 0.00, 0.00, 0.00, 0.61, 0.50, 0.00, 0.00, 0.58, 1.23, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
774,  0,  0.000,  0.02,  0, 0.28, 0.00, 0.19, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.21, 0.12, 0.00, 0.00, 0.19, 0.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
775,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.13, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.00, 0.00, 0.09, 0.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
776,  0,  0.000,  0.92,  1, 0.00, 0.00, 0.00, 0.00, 0.13, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.00, 0.00, 0.09, 0.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
777,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.13, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.00, 0.00, 0.09, 0.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
778,  0,  0.000,  0.02,  0, 0.38, 0.09, 1.06, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.00, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
779,  0,  0.000,  0.88,  1, 0.38, 0.09, 1.06, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.00, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
780,  0,  0.000,  0.02,  0, 0.38, 0.09, 1.06, 0.00, 0.17, 0.20, 1.19, 0.12, 0.00, 0.00, 0.45, 0.65, 0.00, 0.45, 1.02, 0.00, 0.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
781,  0,  0.000,  0.98,  1, 0.85, 0.00, 0.00, 0.00, 0.17, 0.08, 1.19, 0.12, 0.00, 0.00, 0.45, 1.23, 0.00, 0.45, 0.79, 0.00, 0.17, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
782,  0,  0.000,  0.88,  1, 1.30, 0.16, 0.03, 0.00, 0.17, 0.08, 1.37, 0.12, 0.00, 0.23, 0.45, 2.14, 0.28, 0.45, 0.79, 0.56, 0.17, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
783,  0,  0.000,  0.88,  1, 1.37, 0.16, 0.03, 0.00, 0.00, 0.11, 0.18, 0.00, 0.21, 0.69, 0.00, 1.49, 0.28, 0.00, 0.08, 1.50, 0.44, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
784,  0,  0.000,  0.78,  1, 1.37, 0.43, 0.38, 0.00, 0.00, 0.43, 0.18, 0.23, 0.41, 0.69, 0.59, 1.51, 0.40, 0.03, 0.01, 1.50, 0.44, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
785,  0,  0.000,  0.85,  1, 0.92, 0.27, 0.34, 0.28, 0.00, 0.62, 0.00, 0.23, 0.41, 0.46, 0.65, 1.44, 0.12, 0.21, 0.01, 1.38, 0.44, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
786,  0,  0.000,  0.88,  1, 0.85, 0.41, 0.56, 0.51, 0.00, 0.53, 0.00, 0.23, 0.20, 0.00, 0.70, 1.69, 0.60, 0.21, 0.16, 1.16, 0.22, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
787,  0,  0.000,  0.88,  1, 0.00, 0.14, 0.21, 0.51, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.10, 1.08, 0.47, 0.18, 0.16, 1.16, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
788,  0,  0.000,  0.58,  0, 0.00, 0.14, 0.21, 0.24, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.04, 0.25, 0.47, 0.00, 0.16, 0.73, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
